fecha_id,fecha,year,month,day,quarter,weekday,is_holiday
1257,2012-06-10,2012,6,10,2,1,False
1258,2012-06-11,2012,6,11,2,2,False
1259,2012-06-12,2012,6,12,2,3,False
1260,2012-06-13,2012,6,13,2,4,False
1261,2012-06-14,2012,6,14,2,5,False
1262,2012-06-15,2012,6,15,2,6,False
1263,2012-06-16,2012,6,16,2,7,False
1264,2012-06-17,2012,6,17,2,1,False
1265,2012-06-18,2012,6,18,2,2,False
1266,2012-06-19,2012,6,19,2,3,False
1267,2012-06-20,2012,6,20,2,4,False
1268,2012-06-21,2012,6,21,2,5,False
1269,2012-06-22,2012,6,22,2,6,False
1270,2012-06-23,2012,6,23,2,7,False
1271,2012-06-24,2012,6,24,2,1,False
1272,2012-06-25,2012,6,25,2,2,False
1273,2012-06-26,2012,6,26,2,3,False
1274,2012-06-27,2012,6,27,2,4,False
1275,2012-06-28,2012,6,28,2,5,False
1276,2012-06-29,2012,6,29,2,6,False
1277,2012-06-30,2012,6,30,2,7,False
1278,2012-07-01,2012,7,1,3,1,False
1279,2012-07-02,2012,7,2,3,2,False
1280,2012-07-03,2012,7,3,3,3,False
1281,2012-07-04,2012,7,4,3,4,False
1282,2012-07-05,2012,7,5,3,5,False
1283,2012-07-06,2012,7,6,3,6,False
1284,2012-07-07,2012,7,7,3,7,False
1285,2012-07-08,2012,7,8,3,1,False
1286,2012-07-09,2012,7,9,3,2,False
1287,2012-07-10,2012,7,10,3,3,False
1288,2012-07-11,2012,7,11,3,4,False
1289,2012-07-12,2012,7,12,3,5,False
1290,2012-07-13,2012,7,13,3,6,False
1291,2012-07-14,2012,7,14,3,7,False
1292,2012-07-15,2012,7,15,3,1,False
1293,2012-07-16,2012,7,16,3,2,False
1294,2012-07-17,2012,7,17,3,3,False
1295,2012-07-18,2012,7,18,3,4,False
1296,2012-07-19,2012,7,19,3,5,False
1297,2012-07-20,2012,7,20,3,6,False
1298,2012-07-21,2012,7,21,3,7,False
1299,2012-07-22,2012,7,22,3,1,False
1300,2012-07-23,2012,7,23,3,2,False
1301,2012-07-24,2012,7,24,3,3,False
1302,2012-07-25,2012,7,25,3,4,False
1303,2012-07-26,2012,7,26,3,5,False
1304,2012-07-27,2012,7,27,3,6,False
1305,2012-07-28,2012,7,28,3,7,False
1306,2012-07-29,2012,7,29,3,1,False
1307,2012-07-30,2012,7,30,3,2,False
1308,2012-07-31,2012,7,31,3,3,False
1309,2012-08-01,2012,8,1,3,4,False
1310,2012-08-02,2012,8,2,3,5,False
1311,2012-08-03,2012,8,3,3,6,False
1312,2012-08-04,2012,8,4,3,7,False
1313,2012-08-05,2012,8,5,3,1,False
1314,2012-08-06,2012,8,6,3,2,False
1315,2012-08-07,2012,8,7,3,3,False
1316,2012-08-08,2012,8,8,3,4,False
1317,2012-08-09,2012,8,9,3,5,False
1318,2012-08-10,2012,8,10,3,6,False
1319,2012-08-11,2012,8,11,3,7,False
1320,2012-08-12,2012,8,12,3,1,False
1321,2012-08-13,2012,8,13,3,2,False
1322,2012-08-14,2012,8,14,3,3,False
1323,2012-08-15,2012,8,15,3,4,False
1324,2012-08-16,2012,8,16,3,5,False
1325,2012-08-17,2012,8,17,3,6,False
1326,2012-08-18,2012,8,18,3,7,False
1327,2012-08-19,2012,8,19,3,1,False
1328,2012-08-20,2012,8,20,3,2,False
1329,2012-08-21,2012,8,21,3,3,False
1330,2012-08-22,2012,8,22,3,4,False
1331,2012-08-23,2012,8,23,3,5,False
1332,2012-08-24,2012,8,24,3,6,False
1333,2012-08-25,2012,8,25,3,7,False
1334,2012-08-26,2012,8,26,3,1,False
1335,2012-08-27,2012,8,27,3,2,False
1336,2012-08-28,2012,8,28,3,3,False
1337,2012-08-29,2012,8,29,3,4,False
1338,2012-08-30,2012,8,30,3,5,False
1339,2012-08-31,2012,8,31,3,6,False
1340,2012-09-01,2012,9,1,3,7,False
1341,2012-09-02,2012,9,2,3,1,False
1342,2012-09-03,2012,9,3,3,2,False
1343,2012-09-04,2012,9,4,3,3,False
1344,2012-09-05,2012,9,5,3,4,False
1345,2012-09-06,2012,9,6,3,5,False
1346,2012-09-07,2012,9,7,3,6,False
1347,2012-09-08,2012,9,8,3,7,False
1348,2012-09-09,2012,9,9,3,1,False
1349,2012-09-10,2012,9,10,3,2,False
1350,2012-09-11,2012,9,11,3,3,False
1351,2012-09-12,2012,9,12,3,4,False
1352,2012-09-13,2012,9,13,3,5,False
1353,2012-09-14,2012,9,14,3,6,False
1354,2012-09-15,2012,9,15,3,7,False
1355,2012-09-16,2012,9,16,3,1,False
1356,2012-09-17,2012,9,17,3,2,False
1357,2012-09-18,2012,9,18,3,3,False
1358,2012-09-19,2012,9,19,3,4,False
1359,2012-09-20,2012,9,20,3,5,False
1360,2012-09-21,2012,9,21,3,6,False
1361,2012-09-22,2012,9,22,3,7,False
1362,2012-09-23,2012,9,23,3,1,False
1363,2012-09-24,2012,9,24,3,2,False
1364,2012-09-25,2012,9,25,3,3,False
1365,2012-09-26,2012,9,26,3,4,False
1366,2012-09-27,2012,9,27,3,5,False
1367,2012-09-28,2012,9,28,3,6,False
1368,2012-09-29,2012,9,29,3,7,False
1369,2012-09-30,2012,9,30,3,1,False
1370,2012-10-01,2012,10,1,4,2,False
1371,2012-10-02,2012,10,2,4,3,False
1372,2012-10-03,2012,10,3,4,4,False
1373,2012-10-04,2012,10,4,4,5,False
1374,2012-10-05,2012,10,5,4,6,False
1375,2012-10-06,2012,10,6,4,7,False
1376,2012-10-07,2012,10,7,4,1,False
1377,2012-10-08,2012,10,8,4,2,False
1378,2012-10-09,2012,10,9,4,3,False
1379,2012-10-10,2012,10,10,4,4,False
1380,2012-10-11,2012,10,11,4,5,False
1381,2012-10-12,2012,10,12,4,6,False
1382,2012-10-13,2012,10,13,4,7,False
1383,2012-10-14,2012,10,14,4,1,False
1384,2012-10-15,2012,10,15,4,2,False
1385,2012-10-16,2012,10,16,4,3,False
1386,2012-10-17,2012,10,17,4,4,False
1387,2012-10-18,2012,10,18,4,5,False
1388,2012-10-19,2012,10,19,4,6,False
1389,2012-10-20,2012,10,20,4,7,False
1390,2012-10-21,2012,10,21,4,1,False
1391,2012-10-22,2012,10,22,4,2,False
1392,2012-10-23,2012,10,23,4,3,False
1393,2012-10-24,2012,10,24,4,4,False
1394,2012-10-25,2012,10,25,4,5,False
1395,2012-10-26,2012,10,26,4,6,False
1396,2012-10-27,2012,10,27,4,7,False
1397,2012-10-28,2012,10,28,4,1,False
1398,2012-10-29,2012,10,29,4,2,False
1399,2012-10-30,2012,10,30,4,3,False
1400,2012-10-31,2012,10,31,4,4,False
1401,2012-11-01,2012,11,1,4,5,False
1402,2012-11-02,2012,11,2,4,6,False
1403,2012-11-03,2012,11,3,4,7,False
1404,2012-11-04,2012,11,4,4,1,False
1405,2012-11-05,2012,11,5,4,2,False
1406,2012-11-06,2012,11,6,4,3,False
1407,2012-11-07,2012,11,7,4,4,False
1408,2012-11-08,2012,11,8,4,5,False
1409,2012-11-09,2012,11,9,4,6,False
1410,2012-11-10,2012,11,10,4,7,False
1411,2012-11-11,2012,11,11,4,1,False
1412,2012-11-12,2012,11,12,4,2,False
1413,2012-11-13,2012,11,13,4,3,False
1414,2012-11-14,2012,11,14,4,4,False
1415,2012-11-15,2012,11,15,4,5,False
1416,2012-11-16,2012,11,16,4,6,False
1417,2012-11-17,2012,11,17,4,7,False
1418,2012-11-18,2012,11,18,4,1,False
1419,2012-11-19,2012,11,19,4,2,False
1420,2012-11-20,2012,11,20,4,3,False
1421,2012-11-21,2012,11,21,4,4,False
1422,2012-11-22,2012,11,22,4,5,False
1423,2012-11-23,2012,11,23,4,6,False
1424,2012-11-24,2012,11,24,4,7,False
1425,2012-11-25,2012,11,25,4,1,False
1426,2012-11-26,2012,11,26,4,2,False
1427,2012-11-27,2012,11,27,4,3,False
1428,2012-11-28,2012,11,28,4,4,False
1429,2012-11-29,2012,11,29,4,5,False
1430,2012-11-30,2012,11,30,4,6,False
1431,2012-12-01,2012,12,1,4,7,False
1432,2012-12-02,2012,12,2,4,1,False
1433,2012-12-03,2012,12,3,4,2,False
1434,2012-12-04,2012,12,4,4,3,False
1435,2012-12-05,2012,12,5,4,4,False
1436,2012-12-06,2012,12,6,4,5,False
1437,2012-12-07,2012,12,7,4,6,False
1438,2012-12-08,2012,12,8,4,7,False
1439,2012-12-09,2012,12,9,4,1,False
1440,2012-12-10,2012,12,10,4,2,False
1441,2012-12-11,2012,12,11,4,3,False
1442,2012-12-12,2012,12,12,4,4,False
1443,2012-12-13,2012,12,13,4,5,False
1444,2012-12-14,2012,12,14,4,6,False
1445,2012-12-15,2012,12,15,4,7,False
1446,2012-12-16,2012,12,16,4,1,False
1447,2012-12-17,2012,12,17,4,2,False
1448,2012-12-18,2012,12,18,4,3,False
1449,2012-12-19,2012,12,19,4,4,False
1450,2012-12-20,2012,12,20,4,5,False
1451,2012-12-21,2012,12,21,4,6,False
1452,2012-12-22,2012,12,22,4,7,False
1453,2012-12-23,2012,12,23,4,1,False
1454,2012-12-24,2012,12,24,4,2,False
1455,2012-12-25,2012,12,25,4,3,False
1456,2012-12-26,2012,12,26,4,4,False
1457,2012-12-27,2012,12,27,4,5,False
1458,2012-12-28,2012,12,28,4,6,False
1459,2012-12-29,2012,12,29,4,7,False
1460,2012-12-30,2012,12,30,4,1,False
1461,2012-12-31,2012,12,31,4,2,False
1462,2013-01-01,2013,1,1,1,3,False
1463,2013-01-02,2013,1,2,1,4,False
1464,2013-01-03,2013,1,3,1,5,False
1465,2013-01-04,2013,1,4,1,6,False
1466,2013-01-05,2013,1,5,1,7,False
1467,2013-01-06,2013,1,6,1,1,False
1468,2013-01-07,2013,1,7,1,2,False
1469,2013-01-08,2013,1,8,1,3,False
1470,2013-01-09,2013,1,9,1,4,False
1471,2013-01-10,2013,1,10,1,5,False
1472,2013-01-11,2013,1,11,1,6,False
1473,2013-01-12,2013,1,12,1,7,False
1474,2013-01-13,2013,1,13,1,1,False
1475,2013-01-14,2013,1,14,1,2,False
1476,2013-01-15,2013,1,15,1,3,False
1477,2013-01-16,2013,1,16,1,4,False
1478,2013-01-17,2013,1,17,1,5,False
1479,2013-01-18,2013,1,18,1,6,False
1480,2013-01-19,2013,1,19,1,7,False
1481,2013-01-20,2013,1,20,1,1,False
1482,2013-01-21,2013,1,21,1,2,False
1483,2013-01-22,2013,1,22,1,3,False
1484,2013-01-23,2013,1,23,1,4,False
1485,2013-01-24,2013,1,24,1,5,False
1486,2013-01-25,2013,1,25,1,6,False
1487,2013-01-26,2013,1,26,1,7,False
1488,2013-01-27,2013,1,27,1,1,False
1489,2013-01-28,2013,1,28,1,2,False
1490,2013-01-29,2013,1,29,1,3,False
1491,2013-01-30,2013,1,30,1,4,False
1492,2013-01-31,2013,1,31,1,5,False
1493,2013-02-01,2013,2,1,1,6,False
1494,2013-02-02,2013,2,2,1,7,False
1495,2013-02-03,2013,2,3,1,1,False
1496,2013-02-04,2013,2,4,1,2,False
1497,2013-02-05,2013,2,5,1,3,False
1498,2013-02-06,2013,2,6,1,4,False
1499,2013-02-07,2013,2,7,1,5,False
1500,2013-02-08,2013,2,8,1,6,False
1501,2013-02-09,2013,2,9,1,7,False
1502,2013-02-10,2013,2,10,1,1,False
1503,2013-02-11,2013,2,11,1,2,False
1504,2013-02-12,2013,2,12,1,3,False
1505,2013-02-13,2013,2,13,1,4,False
1506,2013-02-14,2013,2,14,1,5,False
1507,2013-02-15,2013,2,15,1,6,False
1508,2013-02-16,2013,2,16,1,7,False
1509,2013-02-17,2013,2,17,1,1,False
1510,2013-02-18,2013,2,18,1,2,False
1511,2013-02-19,2013,2,19,1,3,False
1512,2013-02-20,2013,2,20,1,4,False
1513,2013-02-21,2013,2,21,1,5,False
1514,2013-02-22,2013,2,22,1,6,False
1515,2013-02-23,2013,2,23,1,7,False
1516,2013-02-24,2013,2,24,1,1,False
1517,2013-02-25,2013,2,25,1,2,False
1518,2013-02-26,2013,2,26,1,3,False
1519,2013-02-27,2013,2,27,1,4,False
1520,2013-02-28,2013,2,28,1,5,False
1521,2013-03-01,2013,3,1,1,6,False
1522,2013-03-02,2013,3,2,1,7,False
1523,2013-03-03,2013,3,3,1,1,False
1524,2013-03-04,2013,3,4,1,2,False
1525,2013-03-05,2013,3,5,1,3,False
1526,2013-03-06,2013,3,6,1,4,False
1527,2013-03-07,2013,3,7,1,5,False
1528,2013-03-08,2013,3,8,1,6,False
1529,2013-03-09,2013,3,9,1,7,False
1530,2013-03-10,2013,3,10,1,1,False
1531,2013-03-11,2013,3,11,1,2,False
1532,2013-03-12,2013,3,12,1,3,False
1533,2013-03-13,2013,3,13,1,4,False
1534,2013-03-14,2013,3,14,1,5,False
1535,2013-03-15,2013,3,15,1,6,False
1536,2013-03-16,2013,3,16,1,7,False
1537,2013-03-17,2013,3,17,1,1,False
1538,2013-03-18,2013,3,18,1,2,False
1539,2013-03-19,2013,3,19,1,3,False
1540,2013-03-20,2013,3,20,1,4,False
1541,2013-03-21,2013,3,21,1,5,False
1542,2013-03-22,2013,3,22,1,6,False
1543,2013-03-23,2013,3,23,1,7,False
1544,2013-03-24,2013,3,24,1,1,False
1545,2013-03-25,2013,3,25,1,2,False
1546,2013-03-26,2013,3,26,1,3,False
1547,2013-03-27,2013,3,27,1,4,False
1548,2013-03-28,2013,3,28,1,5,False
1549,2013-03-29,2013,3,29,1,6,False
1550,2013-03-30,2013,3,30,1,7,False
1551,2013-03-31,2013,3,31,1,1,False
1552,2013-04-01,2013,4,1,2,2,False
1553,2013-04-02,2013,4,2,2,3,False
1554,2013-04-03,2013,4,3,2,4,False
1555,2013-04-04,2013,4,4,2,5,False
1556,2013-04-05,2013,4,5,2,6,False
1557,2013-04-06,2013,4,6,2,7,False
1558,2013-04-07,2013,4,7,2,1,False
1559,2013-04-08,2013,4,8,2,2,False
1560,2013-04-09,2013,4,9,2,3,False
1561,2013-04-10,2013,4,10,2,4,False
1562,2013-04-11,2013,4,11,2,5,False
1563,2013-04-12,2013,4,12,2,6,False
1564,2013-04-13,2013,4,13,2,7,False
1565,2013-04-14,2013,4,14,2,1,False
1566,2013-04-15,2013,4,15,2,2,False
1567,2013-04-16,2013,4,16,2,3,False
1568,2013-04-17,2013,4,17,2,4,False
1569,2013-04-18,2013,4,18,2,5,False
1570,2013-04-19,2013,4,19,2,6,False
1571,2013-04-20,2013,4,20,2,7,False
1572,2013-04-21,2013,4,21,2,1,False
1573,2013-04-22,2013,4,22,2,2,False
1574,2013-04-23,2013,4,23,2,3,False
1575,2013-04-24,2013,4,24,2,4,False
1576,2013-04-25,2013,4,25,2,5,False
1577,2013-04-26,2013,4,26,2,6,False
1578,2013-04-27,2013,4,27,2,7,False
1579,2013-04-28,2013,4,28,2,1,False
1580,2013-04-29,2013,4,29,2,2,False
1581,2013-04-30,2013,4,30,2,3,False
1582,2013-05-01,2013,5,1,2,4,False
1583,2013-05-02,2013,5,2,2,5,False
1584,2013-05-03,2013,5,3,2,6,False
1585,2013-05-04,2013,5,4,2,7,False
1586,2013-05-05,2013,5,5,2,1,False
1587,2013-05-06,2013,5,6,2,2,False
1588,2013-05-07,2013,5,7,2,3,False
1589,2013-05-08,2013,5,8,2,4,False
1590,2013-05-09,2013,5,9,2,5,False
1591,2013-05-10,2013,5,10,2,6,False
1592,2013-05-11,2013,5,11,2,7,False
1593,2013-05-12,2013,5,12,2,1,False
1594,2013-05-13,2013,5,13,2,2,False
1595,2013-05-14,2013,5,14,2,3,False
1596,2013-05-15,2013,5,15,2,4,False
1597,2013-05-16,2013,5,16,2,5,False
1598,2013-05-17,2013,5,17,2,6,False
1599,2013-05-18,2013,5,18,2,7,False
1600,2013-05-19,2013,5,19,2,1,False
1601,2013-05-20,2013,5,20,2,2,False
1602,2013-05-21,2013,5,21,2,3,False
1603,2013-05-22,2013,5,22,2,4,False
1604,2013-05-23,2013,5,23,2,5,False
1605,2013-05-24,2013,5,24,2,6,False
1606,2013-05-25,2013,5,25,2,7,False
1607,2013-05-26,2013,5,26,2,1,False
1608,2013-05-27,2013,5,27,2,2,False
1609,2013-05-28,2013,5,28,2,3,False
1610,2013-05-29,2013,5,29,2,4,False
1611,2013-05-30,2013,5,30,2,5,False
1612,2013-05-31,2013,5,31,2,6,False
1613,2013-06-01,2013,6,1,2,7,False
1614,2013-06-02,2013,6,2,2,1,False
1615,2013-06-03,2013,6,3,2,2,False
1616,2013-06-04,2013,6,4,2,3,False
1617,2013-06-05,2013,6,5,2,4,False
1618,2013-06-06,2013,6,6,2,5,False
1619,2013-06-07,2013,6,7,2,6,False
1620,2013-06-08,2013,6,8,2,7,False
1621,2013-06-09,2013,6,9,2,1,False
1622,2013-06-10,2013,6,10,2,2,False
1623,2013-06-11,2013,6,11,2,3,False
1624,2013-06-12,2013,6,12,2,4,False
1625,2013-06-13,2013,6,13,2,5,False
1626,2013-06-14,2013,6,14,2,6,False
1627,2013-06-15,2013,6,15,2,7,False
1628,2013-06-16,2013,6,16,2,1,False
1629,2013-06-17,2013,6,17,2,2,False
1630,2013-06-18,2013,6,18,2,3,False
1631,2013-06-19,2013,6,19,2,4,False
1632,2013-06-20,2013,6,20,2,5,False
1633,2013-06-21,2013,6,21,2,6,False
1634,2013-06-22,2013,6,22,2,7,False
1635,2013-06-23,2013,6,23,2,1,False
1636,2013-06-24,2013,6,24,2,2,False
1637,2013-06-25,2013,6,25,2,3,False
1638,2013-06-26,2013,6,26,2,4,False
1639,2013-06-27,2013,6,27,2,5,False
1640,2013-06-28,2013,6,28,2,6,False
1641,2013-06-29,2013,6,29,2,7,False
1642,2013-06-30,2013,6,30,2,1,False
1643,2013-07-01,2013,7,1,3,2,False
1644,2013-07-02,2013,7,2,3,3,False
1645,2013-07-03,2013,7,3,3,4,False
1646,2013-07-04,2013,7,4,3,5,False
1647,2013-07-05,2013,7,5,3,6,False
1648,2013-07-06,2013,7,6,3,7,False
1649,2013-07-07,2013,7,7,3,1,False
1650,2013-07-08,2013,7,8,3,2,False
1651,2013-07-09,2013,7,9,3,3,False
1652,2013-07-10,2013,7,10,3,4,False
1653,2013-07-11,2013,7,11,3,5,False
1654,2013-07-12,2013,7,12,3,6,False
1655,2013-07-13,2013,7,13,3,7,False
1656,2013-07-14,2013,7,14,3,1,False
1657,2013-07-15,2013,7,15,3,2,False
1658,2013-07-16,2013,7,16,3,3,False
1659,2013-07-17,2013,7,17,3,4,False
1660,2013-07-18,2013,7,18,3,5,False
1661,2013-07-19,2013,7,19,3,6,False
1662,2013-07-20,2013,7,20,3,7,False
1663,2013-07-21,2013,7,21,3,1,False
1664,2013-07-22,2013,7,22,3,2,False
1665,2013-07-23,2013,7,23,3,3,False
1666,2013-07-24,2013,7,24,3,4,False
1667,2013-07-25,2013,7,25,3,5,False
1668,2013-07-26,2013,7,26,3,6,False
1669,2013-07-27,2013,7,27,3,7,False
1670,2013-07-28,2013,7,28,3,1,False
1671,2013-07-29,2013,7,29,3,2,False
1672,2013-07-30,2013,7,30,3,3,False
1673,2013-07-31,2013,7,31,3,4,False
1674,2013-08-01,2013,8,1,3,5,False
1675,2013-08-02,2013,8,2,3,6,False
1676,2013-08-03,2013,8,3,3,7,False
1677,2013-08-04,2013,8,4,3,1,False
1678,2013-08-05,2013,8,5,3,2,False
1679,2013-08-06,2013,8,6,3,3,False
1680,2013-08-07,2013,8,7,3,4,False
1681,2013-08-08,2013,8,8,3,5,False
1682,2013-08-09,2013,8,9,3,6,False
1683,2013-08-10,2013,8,10,3,7,False
1684,2013-08-11,2013,8,11,3,1,False
1685,2013-08-12,2013,8,12,3,2,False
1686,2013-08-13,2013,8,13,3,3,False
1687,2013-08-14,2013,8,14,3,4,False
1688,2013-08-15,2013,8,15,3,5,False
1689,2013-08-16,2013,8,16,3,6,False
1690,2013-08-17,2013,8,17,3,7,False
1691,2013-08-18,2013,8,18,3,1,False
1692,2013-08-19,2013,8,19,3,2,False
1693,2013-08-20,2013,8,20,3,3,False
1694,2013-08-21,2013,8,21,3,4,False
1695,2013-08-22,2013,8,22,3,5,False
1696,2013-08-23,2013,8,23,3,6,False
1697,2013-08-24,2013,8,24,3,7,False
1698,2013-08-25,2013,8,25,3,1,False
1699,2013-08-26,2013,8,26,3,2,False
1700,2013-08-27,2013,8,27,3,3,False
1701,2013-08-28,2013,8,28,3,4,False
1702,2013-08-29,2013,8,29,3,5,False
1703,2013-08-30,2013,8,30,3,6,False
1704,2013-08-31,2013,8,31,3,7,False
1705,2013-09-01,2013,9,1,3,1,False
1706,2013-09-02,2013,9,2,3,2,False
1707,2013-09-03,2013,9,3,3,3,False
1708,2013-09-04,2013,9,4,3,4,False
1709,2013-09-05,2013,9,5,3,5,False
1710,2013-09-06,2013,9,6,3,6,False
1711,2013-09-07,2013,9,7,3,7,False
1712,2013-09-08,2013,9,8,3,1,False
1713,2013-09-09,2013,9,9,3,2,False
1714,2013-09-10,2013,9,10,3,3,False
1715,2013-09-11,2013,9,11,3,4,False
1716,2013-09-12,2013,9,12,3,5,False
1717,2013-09-13,2013,9,13,3,6,False
1718,2013-09-14,2013,9,14,3,7,False
1719,2013-09-15,2013,9,15,3,1,False
1720,2013-09-16,2013,9,16,3,2,False
1721,2013-09-17,2013,9,17,3,3,False
1722,2013-09-18,2013,9,18,3,4,False
1723,2013-09-19,2013,9,19,3,5,False
1724,2013-09-20,2013,9,20,3,6,False
1725,2013-09-21,2013,9,21,3,7,False
1726,2013-09-22,2013,9,22,3,1,False
1727,2013-09-23,2013,9,23,3,2,False
1728,2013-09-24,2013,9,24,3,3,False
1729,2013-09-25,2013,9,25,3,4,False
1730,2013-09-26,2013,9,26,3,5,False
1731,2013-09-27,2013,9,27,3,6,False
1732,2013-09-28,2013,9,28,3,7,False
1733,2013-09-29,2013,9,29,3,1,False
1734,2013-09-30,2013,9,30,3,2,False
1735,2013-10-01,2013,10,1,4,3,False
1736,2013-10-02,2013,10,2,4,4,False
1737,2013-10-03,2013,10,3,4,5,False
1738,2013-10-04,2013,10,4,4,6,False
1739,2013-10-05,2013,10,5,4,7,False
1740,2013-10-06,2013,10,6,4,1,False
1741,2013-10-07,2013,10,7,4,2,False
1742,2013-10-08,2013,10,8,4,3,False
1743,2013-10-09,2013,10,9,4,4,False
1744,2013-10-10,2013,10,10,4,5,False
1745,2013-10-11,2013,10,11,4,6,False
1746,2013-10-12,2013,10,12,4,7,False
1747,2013-10-13,2013,10,13,4,1,False
1748,2013-10-14,2013,10,14,4,2,False
1749,2013-10-15,2013,10,15,4,3,False
1750,2013-10-16,2013,10,16,4,4,False
1751,2013-10-17,2013,10,17,4,5,False
1752,2013-10-18,2013,10,18,4,6,False
1753,2013-10-19,2013,10,19,4,7,False
1754,2013-10-20,2013,10,20,4,1,False
1755,2013-10-21,2013,10,21,4,2,False
1756,2013-10-22,2013,10,22,4,3,False
1757,2013-10-23,2013,10,23,4,4,False
1758,2013-10-24,2013,10,24,4,5,False
1759,2013-10-25,2013,10,25,4,6,False
1760,2013-10-26,2013,10,26,4,7,False
1761,2013-10-27,2013,10,27,4,1,False
1762,2013-10-28,2013,10,28,4,2,False
1763,2013-10-29,2013,10,29,4,3,False
1764,2013-10-30,2013,10,30,4,4,False
1765,2013-10-31,2013,10,31,4,5,False
1766,2013-11-01,2013,11,1,4,6,False
1767,2013-11-02,2013,11,2,4,7,False
1768,2013-11-03,2013,11,3,4,1,False
1769,2013-11-04,2013,11,4,4,2,False
1770,2013-11-05,2013,11,5,4,3,False
1771,2013-11-06,2013,11,6,4,4,False
1772,2013-11-07,2013,11,7,4,5,False
1773,2013-11-08,2013,11,8,4,6,False
1774,2013-11-09,2013,11,9,4,7,False
1775,2013-11-10,2013,11,10,4,1,False
1776,2013-11-11,2013,11,11,4,2,False
1777,2013-11-12,2013,11,12,4,3,False
1778,2013-11-13,2013,11,13,4,4,False
1779,2013-11-14,2013,11,14,4,5,False
1780,2013-11-15,2013,11,15,4,6,False
1781,2013-11-16,2013,11,16,4,7,False
1782,2013-11-17,2013,11,17,4,1,False
1783,2013-11-18,2013,11,18,4,2,False
1784,2013-11-19,2013,11,19,4,3,False
1785,2013-11-20,2013,11,20,4,4,False
1786,2013-11-21,2013,11,21,4,5,False
1787,2013-11-22,2013,11,22,4,6,False
1788,2013-11-23,2013,11,23,4,7,False
1789,2013-11-24,2013,11,24,4,1,False
1790,2013-11-25,2013,11,25,4,2,False
1791,2013-11-26,2013,11,26,4,3,False
1792,2013-11-27,2013,11,27,4,4,False
1793,2013-11-28,2013,11,28,4,5,False
1794,2013-11-29,2013,11,29,4,6,False
1795,2013-11-30,2013,11,30,4,7,False
1796,2013-12-01,2013,12,1,4,1,False
1797,2013-12-02,2013,12,2,4,2,False
1798,2013-12-03,2013,12,3,4,3,False
1799,2013-12-04,2013,12,4,4,4,False
1800,2013-12-05,2013,12,5,4,5,False
1801,2013-12-06,2013,12,6,4,6,False
1802,2013-12-07,2013,12,7,4,7,False
1803,2013-12-08,2013,12,8,4,1,False
1804,2013-12-09,2013,12,9,4,2,False
1805,2013-12-10,2013,12,10,4,3,False
1806,2013-12-11,2013,12,11,4,4,False
1807,2013-12-12,2013,12,12,4,5,False
1808,2013-12-13,2013,12,13,4,6,False
1809,2013-12-14,2013,12,14,4,7,False
1810,2013-12-15,2013,12,15,4,1,False
1811,2013-12-16,2013,12,16,4,2,False
1812,2013-12-17,2013,12,17,4,3,False
1813,2013-12-18,2013,12,18,4,4,False
1814,2013-12-19,2013,12,19,4,5,False
1815,2013-12-20,2013,12,20,4,6,False
1816,2013-12-21,2013,12,21,4,7,False
1817,2013-12-22,2013,12,22,4,1,False
1818,2013-12-23,2013,12,23,4,2,False
1819,2013-12-24,2013,12,24,4,3,False
1820,2013-12-25,2013,12,25,4,4,False
1821,2013-12-26,2013,12,26,4,5,False
1822,2013-12-27,2013,12,27,4,6,False
1823,2013-12-28,2013,12,28,4,7,False
1824,2013-12-29,2013,12,29,4,1,False
1825,2013-12-30,2013,12,30,4,2,False
1826,2013-12-31,2013,12,31,4,3,False
1827,2014-01-01,2014,1,1,1,4,False
1828,2014-01-02,2014,1,2,1,5,False
1829,2014-01-03,2014,1,3,1,6,False
1830,2014-01-04,2014,1,4,1,7,False
1831,2014-01-05,2014,1,5,1,1,False
1832,2014-01-06,2014,1,6,1,2,False
1833,2014-01-07,2014,1,7,1,3,False
1834,2014-01-08,2014,1,8,1,4,False
1835,2014-01-09,2014,1,9,1,5,False
1836,2014-01-10,2014,1,10,1,6,False
1837,2014-01-11,2014,1,11,1,7,False
1838,2014-01-12,2014,1,12,1,1,False
1839,2014-01-13,2014,1,13,1,2,False
1840,2014-01-14,2014,1,14,1,3,False
1841,2014-01-15,2014,1,15,1,4,False
1842,2014-01-16,2014,1,16,1,5,False
1843,2014-01-17,2014,1,17,1,6,False
1844,2014-01-18,2014,1,18,1,7,False
1845,2014-01-19,2014,1,19,1,1,False
1846,2014-01-20,2014,1,20,1,2,False
1847,2014-01-21,2014,1,21,1,3,False
1848,2014-01-22,2014,1,22,1,4,False
1849,2014-01-23,2014,1,23,1,5,False
1850,2014-01-24,2014,1,24,1,6,False
1851,2014-01-25,2014,1,25,1,7,False
1852,2014-01-26,2014,1,26,1,1,False
1853,2014-01-27,2014,1,27,1,2,False
1854,2014-01-28,2014,1,28,1,3,False
1855,2014-01-29,2014,1,29,1,4,False
1856,2014-01-30,2014,1,30,1,5,False
1857,2014-01-31,2014,1,31,1,6,False
1858,2014-02-01,2014,2,1,1,7,False
1859,2014-02-02,2014,2,2,1,1,False
1860,2014-02-03,2014,2,3,1,2,False
1861,2014-02-04,2014,2,4,1,3,False
1862,2014-02-05,2014,2,5,1,4,False
1863,2014-02-06,2014,2,6,1,5,False
